Problem,Stationary,Selection,Crossover,Mutation,Replacement,BestScore,WorstScore,MeanScore,StdDev
SumFunction,0.2,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-1.66304515637591,-4.049003960544118,-2.877796609756136,0.5272190796839284
SumFunction,0.3,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2.151566007207674,-4.502555748869827,-3.053399363699282,0.4761923508755143
SumFunction,0.4,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-1.9181216734076765,-4.483205833664725,-2.8813627426925863,0.4996593696551763
SumFunction,0.5,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-1.7587122270640028,-4.192880713258293,-2.756122589255612,0.47006835766408483
SumFunction,0.6,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-1.297717461442215,-5.330355150867579,-2.680406634509178,0.5693110317286227
SumFunction,0.7,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-0.8031022110041665,-15.477778906336372,-3.7321639169802894,2.056634042446738
SumFunction,0.8,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-0.778189772119313,-22.611978788571978,-4.248788582308998,2.88872431109682
SumFunction,0.9,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-10.281577856595131,-91.0,-47.44161414394315,17.918652377378343
SumFunction,1.0,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-301,-469,-392.29,33.44626173793454
SumFunction,0.0,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-1.4976230734916507,-3.920286545658224,-2.7561457761940105,0.4487371646018306
SumFunction,0.1,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-1.9852011391646005,-4.418166597631088,-2.957882690049864,0.4792819652069308
SumFunction,0.2,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-1.9646128567178163,-4.160484839389398,-2.9205215413075236,0.47853253795798223
SumFunction,0.3,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2.022719282847609,-3.9563995796771563,-2.8715821384356532,0.46653426618198623
SumFunction,0.4,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2.0213086467053833,-4.23746366096963,-3.0929278277958816,0.46222502442412666
SumFunction,0.5,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2.0987621944296664,-4.233751182163162,-3.1601038726104913,0.4319918963679619
SumFunction,0.6,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2.213310490707585,-4.43865495099739,-3.196330515203759,0.4859939368886974
SumFunction,0.7,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2.3140357665557016,-5.297271853484603,-3.48235460756166,0.6337396232981922
SumFunction,0.8,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-1.8961379233793663,-5.8453956973512,-3.4946461049555975,0.7009513945694393
SumFunction,0.9,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-67.76870536613586,-236.43419020156398,-164.3716823101929,33.80739403131874
SumFunction,1.0,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-288,-467,-389.91,33.76451277943047
SumFunction,0.0,Tournament,Blend,SinglePoint,Random,-0.919717525780314,-2.5078473417256713,-1.6136181078422103,0.38786313404286354
SumFunction,0.1,Tournament,Blend,SinglePoint,Random,-0.4628700125326736,-1.924220149788011,-1.0573226376427458,0.30445994557279166
SumFunction,0.2,Tournament,Blend,SinglePoint,Random,-0.7614551057836728,-2.254034724019621,-1.3374047449737116,0.32504405825023364
SumFunction,0.3,Tournament,Blend,SinglePoint,Random,-0.6343776271030106,-2.2802893428086866,-1.3651135338382194,0.3494623309509075
SumFunction,0.4,Tournament,Blend,SinglePoint,Random,-0.7120418978177762,-5.990624689845472,-1.3807676680336651,0.6131534652983062
SumFunction,0.5,Tournament,Blend,SinglePoint,Random,-1.0958218523440315,-12.233735422065113,-3.888889237831015,2.391618999216719
SumFunction,0.6,Tournament,Blend,SinglePoint,Random,-2.8469268831586168,-53.11622003840283,-15.701112169680085,8.702696913612439
SumFunction,0.7,Tournament,Blend,SinglePoint,Random,-15.98374519479045,-111.13616769789522,-61.13330349955224,18.223553426198855
SumFunction,0.8,Tournament,Blend,SinglePoint,Random,-26.869399547379803,-108.0835821197967,-57.62326537276075,18.585398828388175
SumFunction,0.9,Tournament,Blend,SinglePoint,Random,-137.90776489586935,-278.6660126971671,-213.37168517938372,32.3297163486931
SumFunction,1.0,Tournament,Blend,SinglePoint,Random,-301,-461,-385.54,30.648354216199213
SumFunction,0.0,Tournament,Blend,SinglePoint,Elitism,-0.8886279662565244,-3.1002159197472494,-1.7204993105790722,0.3924648147229232
SumFunction,0.1,Tournament,Blend,SinglePoint,Elitism,-0.36260884934349813,-2.266817076498747,-1.184924955233233,0.3458341594839323
SumFunction,0.2,Tournament,Blend,SinglePoint,Elitism,-0.8456332017629034,-3.1288252302099973,-1.686461715833683,0.4103963967199802
SumFunction,0.3,Tournament,Blend,SinglePoint,Elitism,-0.7567250383979438,-2.749428177952947,-1.660013136538441,0.4224691817701731
