FunctionIndex,Stationary,Selection,Crossover,Mutation,Replacement,BestScore,WorstScore,MeanScore,StdDev
1,0.0,UniversalRandom,Arithmetic,SinglePoint,Random,-2317212268457.7485,-3234155366475.2314,-2691841135823.1875,263773910228.83228
1,0.1,UniversalRandom,Arithmetic,SinglePoint,Random,-2390857264687.0186,-3118556454575.6323,-2797115842616.4717,249612010169.75732
1,0.2,UniversalRandom,Arithmetic,SinglePoint,Random,-2419026437098.434,-3391999899293.178,-2797291582986.0474,282596768034.5198
1,0.3,UniversalRandom,Arithmetic,SinglePoint,Random,-2763553974529.2793,-3333498563115.363,-3049423833054.023,186785075892.76044
1,0.4,UniversalRandom,Arithmetic,SinglePoint,Random,-2580742329588.6504,-3460373617409.4707,-3006929481156.1797,264831227684.87698
1,0.5,UniversalRandom,Arithmetic,SinglePoint,Random,-2426105304381.1626,-3473876993796.271,-2975367042304.9863,291108799816.713
1,0.6,UniversalRandom,Arithmetic,SinglePoint,Random,-2721720924719.7896,-3807344418963.428,-3290156296202.5596,326545428292.1534
1,0.7,UniversalRandom,Arithmetic,SinglePoint,Random,-2592521260864.5513,-4120417993551.264,-3248798451444.489,420587180974.63464
1,0.8,UniversalRandom,Arithmetic,SinglePoint,Random,-2763840432099.3706,-4619689365602.8545,-3688511624336.963,584778021273.3826
1,0.9,UniversalRandom,Arithmetic,SinglePoint,Random,-3248905086593.216,-4317950540995.8003,-3793156427566.8755,352417949458.308
1,1.0,UniversalRandom,Arithmetic,SinglePoint,Random,-5121185312033.852,-6822453123712.349,-6010065950444.527,581522152149.0365
1,0.0,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2450472502708.9175,-3339300464453.822,-2824902641345.668,272169955004.8246
1,0.1,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2598200802620.668,-3018824623411.864,-2810985030294.305,141403154336.1798
1,0.2,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2536021583919.3887,-3148955022078.3794,-2864980318919.799,197585741631.21152
1,0.3,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2463795306498.996,-3351831213273.0615,-2880675445856.673,250842045202.32367
1,0.4,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2474435069711.93,-3405033115987.4863,-2861194159978.0933,288747528131.8217
1,0.5,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2474388729439.7744,-3612455704987.188,-3081902452532.5015,385646513880.41486
1,0.6,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2578167642515.6924,-3483310744380.5654,-3148002201127.9814,314643752048.9778
1,0.7,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2601539097213.148,-3642677904945.7334,-3227507213540.154,303862916234.0078
1,0.8,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2947515386669.9854,-4236699985357.1147,-3300941113306.868,402944150037.1434
1,0.9,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2714026229483.253,-4250984758093.5337,-3631722800526.228,469831859767.14166
1,1.0,UniversalRandom,Arithmetic,SinglePoint,Elitism,-5492020937854.752,-7213171555883.229,-6217187906412.201,550073064192.9744
1,0.0,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2352762368729.9062,-3048196495034.756,-2744625772040.3286,227370227473.0425
1,0.1,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2745642577750.3057,-3057151396036.148,-2930513237849.335,113529288266.21298
1,0.2,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2591744703343.862,-3186020909811.9785,-2855293465743.818,171738749045.27963
1,0.3,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2423791774117.121,-3236539656345.372,-2862984115632.9766,274951944921.71466
1,0.4,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2670312708032.2446,-3468997695587.0767,-3120297934738.8184,268905718242.34222
1,0.5,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2758504339840.462,-3836300087630.652,-3212716699815.3813,310017621175.88306
1,0.6,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2800477131664.812,-4063011942573.2686,-3469878868524.145,488256484789.2714
1,0.7,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-3269761566410.8936,-4115666943916.345,-3665098482619.7866,300926538009.3001
1,0.8,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-3825915816782.1914,-4670606767313.33,-4310405482035.934,307041948841.8883
1,0.9,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-4058350336306.5815,-8219492430041.827,-5394256804262.034,1236332411326.9575
1,1.0,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-5498703524708.078,-6880859249362.14,-6232957092844.101,524176640177.56396
1,0.0,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2402116477853.727,-2831730956014.018,-2606281928368.174,161584582477.74695
1,0.1,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2297072105506.7036,-2799024387077.868,-2522149740605.6056,174826287913.01608
1,0.2,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2538125385049.811,-3293702138898.457,-2777966760656.269,231355353700.48016
1,0.3,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2546478071335.977,-2986830277737.8657,-2731141326820.3106,158387392073.55615
1,0.4,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2518709576497.288,-3019430758685.2183,-2759476389919.87,167257938391.29526
1,0.5,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2665901805263.681,-2997519677858.051,-2748034303236.2515,96536144705.3402
1,0.6,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2325412275097.2417,-2904828388446.122,-2620751133125.3077,193049272548.21896
1,0.7,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2645946942452.2046,-3186152963313.0283,-2789434420967.582,146916058154.7082
1,0.8,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2551886395884.782,-2982643355090.2754,-2780604646034.0816,131486739380.28827
1,0.9,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2691926738470.353,-3268795775385.98,-2837139801322.7164,176335467073.98654
1,1.0,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-5824121109013.548,-6605003357250.908,-6371128445878.156,243794353297.25824
1,0.0,UniversalRandom,Blend,SinglePoint,Random,-1814900407094.376,-4378119958660.917,-2893130538432.03,916520221204.4723
1,0.1,UniversalRandom,Blend,SinglePoint,Random,-2017654126088.307,-4315145034955.8774,-3268998555349.816,716351053091.3774
1,0.2,UniversalRandom,Blend,SinglePoint,Random,-1656470583483.6052,-3378522150975.6875,-2754806696535.3027,503316136019.50696
1,0.3,UniversalRandom,Blend,SinglePoint,Random,-2263585764274.991,-4097562331182.591,-3234771679863.44,606683096523.3237
1,0.4,UniversalRandom,Blend,SinglePoint,Random,-2453822693660.498,-4007660540912.462,-3194344424855.254,433648467300.44696
1,0.5,UniversalRandom,Blend,SinglePoint,Random,-3165856243004.8804,-5256379928222.122,-3921483467963.758,590373542768.2604
1,0.6,UniversalRandom,Blend,SinglePoint,Random,-2929388220333.6367,-5727605146284.233,-4373935301099.824,887084952904.8401
1,0.7,UniversalRandom,Blend,SinglePoint,Random,-4030734147788.224,-6373240018455.66,-5150694620574.867,776083494663.7306
1,0.8,UniversalRandom,Blend,SinglePoint,Random,-4602427427436.486,-5799006248350.255,-5141676308247.132,419403830707.5618
1,0.9,UniversalRandom,Blend,SinglePoint,Random,-4759368769567.57,-6552568645667.494,-5532773438241.636,516869588922.8811
1,1.0,UniversalRandom,Blend,SinglePoint,Random,-5434285530576.618,-6744561415739.6455,-6185836916442.434,459164485049.6393
1,0.0,UniversalRandom,Blend,SinglePoint,Elitism,-1732943224545.4028,-11294867034154.738,-3971766525399.8555,2733794789137.3276
1,0.1,UniversalRandom,Blend,SinglePoint,Elitism,-1502104283659.4858,-2897648453689.858,-2111589356338.213,518633884287.3549
1,0.2,UniversalRandom,Blend,SinglePoint,Elitism,-1569086783509.9336,-3347027152629.179,-2383750003801.7812,492078500481.46027
1,0.3,UniversalRandom,Blend,SinglePoint,Elitism,-1684711237821.0298,-3546121095497.555,-2363996046195.1323,571446639615.436
1,0.4,UniversalRandom,Blend,SinglePoint,Elitism,-1674746148209.0737,-5650282803705.88,-3162159408051.883,1452383093286.6086
1,0.5,UniversalRandom,Blend,SinglePoint,Elitism,-1578834522406.3608,-5287424252164.169,-2828169129959.6134,1142194725336.5374
1,0.6,UniversalRandom,Blend,SinglePoint,Elitism,-2001718515922.8193,-5316380715456.831,-3605344820667.9010,1081841027430.4247
1,0.7,UniversalRandom,Blend,SinglePoint,Elitism,-3274307964604.03,-6659240475764.541,-4587205406078.872,1088830197562.3616
1,0.8,UniversalRandom,Blend,SinglePoint,Elitism,-3902774210945.8438,-6625289310160.178,-5532998707884.677,845965727061.4982
1,0.9,UniversalRandom,Blend,SinglePoint,Elitism,-4367898029444.181,-6751258806487.607,-5641147614058.984,771893639872.9507
1,1.0,UniversalRandom,Blend,SinglePoint,Elitism,-5252306357370.507,-6865239445592.805,-6340252680810.492,503033641216.68176
1,0.0,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-1233684104644.2212,-2439193877416.132,-1982866190879.149,445608636624.6961
1,0.1,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-1348413772436.7854,-3994296992231.6167,-2403349915729.6704,768951108102.5024
1,0.2,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-1543895668021.795,-5856968920655.537,-3190841259426.0523,1623719931189.6687
1,0.3,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-1873063754071.4216,-5923668572596.991,-3676123580792.927,1599381456876.4624
1,0.4,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-2764556782177.8022,-5618070702185.013,-3785506467986.038,923802272408.7502
1,0.5,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-2876027513809.331,-5922062343397.446,-4289259704251.1266,1169271882083.4404
1,0.6,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-3486896733917.619,-5954942207268.513,-5192372321078.298,942288462209.8615
1,0.7,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-4238591053412.897,-7453110895036.9,-5676649023438.452,1066686054190.6349
1,0.8,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-5639716623778.017,-7288883661201.002,-6574388779616.653,501474938716.14166
1,0.9,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-6193169072450.029,-7500540399486.013,-6929752185868.238,427027508841.6443
1,1.0,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-5201704662277.312,-6976672955897.913,-6218685975713.215,592437051069.0
1,0.0,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-472801871843.69,-1245532137764.1953,-867477829237.0033,229043275778.36145
1,0.1,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-893945606338.0363,-1158347176085.2407,-1029621986052.6554,97753264800.86266
1,0.2,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-861786245617.642,-1574701587568.2693,-1150107533683.6077,217792641490.6585
1,0.3,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-1138058634661.6077,-2283211521490.707,-1471265874924.96,323376459069.59576
1,0.4,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-1249250550291.2874,-1858251146653.339,-1611455402156.28610,183670617436.54507
1,0.5,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-1684362694237.9836,-3042982882652.0034,-2100436716481.1257,429536813683.4202
1,0.6,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-2090489659575.6895,-3072393638604.473,-2415212021724.0684,330300209787.88226
1,0.7,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-2109017459885.289,-3393141932976.8403,-2824448172105.428,381934915787.09845
1,0.8,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-3519229003837.3926,-4832479394152.442,-4066936384622.2397,454664110102.0691
1,0.9,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-3460906110294.4272,-5789616499945.309,-4708259409492.423,617591159843.833
1,1.0,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-5691186165319.992,-6960608925605.619,-6380312641015.662,420679351621.9895
1,0.0,UniversalRandom,SimulatedBinary,SinglePoint,Random,-4405566566699.147,-6094717212003.306,-5389690824922.728,531496766749.12494
1,0.1,UniversalRandom,SimulatedBinary,SinglePoint,Random,-5037940955582.257,-9059399630813.562,-6472343105929.004,1269504849434.3064
1,0.2,UniversalRandom,SimulatedBinary,SinglePoint,Random,-5020681856626.664,-7268109443825.983,-6559721378658.362,677211669706.1559
1,0.3,UniversalRandom,SimulatedBinary,SinglePoint,Random,-4874489964603.187,-8352567000711.357,-6522215475650.854,950256175862.4843
1,0.4,UniversalRandom,SimulatedBinary,SinglePoint,Random,-6037429740060.05,-7775073575830.582,-6971812894389.631,590374331027.1124
1,0.5,UniversalRandom,SimulatedBinary,SinglePoint,Random,-5650979683930.473,-8533712521519.146,-7128576741653.963,906831750221.0283
1,0.6,UniversalRandom,SimulatedBinary,SinglePoint,Random,-5877859898364.954,-7732525544326.617,-6649458557751.984,569819407976.7842
1,0.7,UniversalRandom,SimulatedBinary,SinglePoint,Random,-5997589526948.61,-8349836886581.931,-6829022685019.268,681692362582.7755
1,0.8,UniversalRandom,SimulatedBinary,SinglePoint,Random,-5218796336286.379,-7881712594927.378,-6655769413416.439,773476212423.1224
1,0.9,UniversalRandom,SimulatedBinary,SinglePoint,Random,-5261786513636.238,-7323134389367.765,-6359778309101.31,575511476017.5814
1,1.0,UniversalRandom,SimulatedBinary,SinglePoint,Random,-5625897512486.148,-6840702309960.374,-6361586936753.487,373412119408.47363
1,0.0,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-3899645989462.3867,-8454193035618.096,-6180161759318.525,1419178621834.4075
1,0.1,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-4962047933966.78,-5771885054951.131,-5384415905889.369,286917466092.40466
1,0.2,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-4661185762547.247,-6395086376070.799,-5429216201321.083,572784875276.7719
1,0.3,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-5242815889561.868,-6148279085249.053,-5809348636359.809,343718367081.7909
1,0.4,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-5334954460768.432,-6500436671885.006,-5998677149162.148,351792391232.5329
1,0.5,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-4882606493267.277,-6487044871426.1875,-5750827986335.974,444787136974.43054
1,0.6,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-5568289549586.547,-6626794324486.698,-6130072500129.138,362310350682.3804
1,0.7,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-5441340401715.745,-6752825461097.911,-6259857680284.316,442880644710.9899
1,0.8,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-5122543689927.768,-6544066865235.803,-5947770985977.48,427322061605.02966
1,0.9,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-5630092961138.973,-6782917544099.378,-6177948242216.12,376952693117.6169
1,1.0,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-5890507026876.44,-6980909088828.205,-6451314103315.762,416597508651.4126
1,0.0,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-4865932135479.01,-6256938188135.646,-5583058734706.45,371217010495.75525
1,0.1,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-5573659528263.323,-6442909929323.614,-5917300467770.367,329093774054.8922
1,0.2,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-4551448976219.48,-6220226733182.183,-5704111730555.0625,507953991320.0295
1,0.3,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-5548173671726.393,-6730145727044.123,-6073778299959.06,391865026952.2441
1,0.4,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-4942434078807.7705,-6925661672467.986,-6044843323352.064,623712175578.1423
1,0.5,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-5032861410442.201,-6257817491754.529,-5929413416262.249,423454387634.22815
1,0.6,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-5542684134241.463,-7633336365912.735,-6510595457392.83,571795196348.9059
1,0.7,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-5598640986043.266,-7267878906593.636,-6124920236209.452,507797807764.77704
1,0.8,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-5187878712855.099,-8087135125165.048,-6687690197571.468,900222060789.7059
1,0.9,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-5470362587328.859,-7761561976076.875,-6961084705473.854,710361295340.5907
1,1.0,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-6119423914992.142,-7068265404602.152,-6361513403494.624,275068229549.6592
1,0.0,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-3065326381926.5522,-4039945963592.835,-3617557418330.923,303610509622.01776
1,0.1,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-3078085085259.6006,-4634685157094.768,-3751700970861.238,512567213073.5646
1,0.2,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-3398210780033.0913,-4251729656780.63,-3796982784411.31,288558466921.06854
1,0.3,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-3073805624505.0044,-4582984658796.005,-3985888380649.462,449449105633.7696
1,0.4,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-3974915226160.7705,-4748730536427.361,-4361517470087.047,250265748091.38712
1,0.5,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-3847931960117.9194,-5153339705228.878,-4563800380285.377,425375761395.8674
1,0.6,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-3884300209625.7007,-5570336570979.574,-4651472887478.761,561603298039.0648
1,0.7,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-4536859085309.861,-6132928240336.598,-5257916363047.887,499094922009.477
1,0.8,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-5010394256665.865,-6314328764738.068,-5494569724591.179,378097307953.51025
1,0.9,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-5135505180154.144,-6522196981461.337,-5874990963853.113,373337183316.3683
1,1.0,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-5604191714638.534,-6968139252834.481,-6139060359287.202,460490314394.9611
1,0.0,Tournament,Arithmetic,SinglePoint,Random,-2679262998836.049,-3618620473363.09,-3077853106012.865,332324148506.8403
1,0.1,Tournament,Arithmetic,SinglePoint,Random,-2544506476924.5654,-3409737301676.0786,-2965720921889.037,281433859326.3431
1,0.2,Tournament,Arithmetic,SinglePoint,Random,-2471731994617.488,-3595945812760.921,-3131411945518.965,308535405090.3463
1,0.3,Tournament,Arithmetic,SinglePoint,Random,-2919116687788.5806,-3861628581808.1396,-3338649000752.0693,335753803856.2102
1,0.4,Tournament,Arithmetic,SinglePoint,Random,-2526908226888.7354,-3543489062115.01,-3033110282706.7227,337607289479.0715
1,0.5,Tournament,Arithmetic,SinglePoint,Random,-2851205455794.1143,-4290653018990.175,-3515683937865.917,382454290490.6434
1,0.6,Tournament,Arithmetic,SinglePoint,Random,-3144623348734.6514,-3999440010281.215,-3607014270486.2407,302322472078.68463
1,0.7,Tournament,Arithmetic,SinglePoint,Random,-3014487425898.033,-4311254140123.681,-3609039426713.8,429571211203.5398
1,0.8,Tournament,Arithmetic,SinglePoint,Random,-2744001991392.97,-4041176346522.3867,-3480263878750.6597,478389281026.4869
1,0.9,Tournament,Arithmetic,SinglePoint,Random,-3120473799530.663,-4793570736706.871,-3927860379152.364,567010001702.6414
1,1.0,Tournament,Arithmetic,SinglePoint,Random,-5502387861772.655,-7310138949862.035,-6178647555686.58,507015538333.6337
1,0.0,Tournament,Arithmetic,SinglePoint,Elitism,-2760838782957.104,-3688811495111.25,-3174596855686.884,316962796054.2612
1,0.1,Tournament,Arithmetic,SinglePoint,Elitism,-2552522158232.4644,-3561858079610.6064,-2968640087042.64,329006644319.8718
1,0.2,Tournament,Arithmetic,SinglePoint,Elitism,-2397581271151.79,-3445827084270.012,-2953514563582.9253,348815298556.9668
1,0.3,Tournament,Arithmetic,SinglePoint,Elitism,-2953668003514.282,-3533616436937.49,-3286633297777.4736,227808687173.8576
1,0.4,Tournament,Arithmetic,SinglePoint,Elitism,-2666322646158.8022,-3450740852685.095,-2998878320309.0127,234744316447.9171
1,0.5,Tournament,Arithmetic,SinglePoint,Elitism,-2587687465207.485,-3458478442600.8296,-3051221316473.678,282840763424.7417
1,0.6,Tournament,Arithmetic,SinglePoint,Elitism,-2944714610501.9473,-4062474028702.627,-3324358132408.6465,359896623153.1545
1,0.7,Tournament,Arithmetic,SinglePoint,Elitism,-2794257218842.7817,-4024894089134.0005,-3234365551363.8286,364079456461.8024
1,0.8,Tournament,Arithmetic,SinglePoint,Elitism,-2534890478309.426,-3801381344284.4644,-3253562243276.882,427955684177.6674
1,0.9,Tournament,Arithmetic,SinglePoint,Elitism,-2563504231618.6895,-4635843719446.952,-3571389101547.39,565102496941.1653
1,1.0,Tournament,Arithmetic,SinglePoint,Elitism,-4289698158950.086,-6780078538801.556,-6133209605479.037,718923538482.0577
1,0.0,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2487622008147.9277,-3688644059256.9453,-3008130540430.774,377815567024.1473
1,0.1,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2489694789612.3975,-3442367503821.519,-2975029698444.4893,322624445419.7912
1,0.2,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2860195166351.0073,-3555162547678.3345,-3149755763184.0416,185710119308.59787
1,0.3,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2777447956390.7236,-3556227945687.985,-3181163979874.1084,261142740667.13058
1,0.4,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2547624283240.9785,-3644678016805.1436,-3093911906066.9175,360146055161.21704
1,0.5,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-3258452091132.9814,-4304223791629.1743,-3573637835168.1025,301118157427.3574
1,0.6,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2739127296153.533,-5250878052522.75,-3735781571923.9707,648978817788.098
1,0.7,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-3419675380010.787,-4913691975612.56,-3971148834482.932,472811347580.98303
1,0.8,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-3761769493122.0684,-5570639970838.095,-4461991181903.91,596295471791.0422
1,0.9,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-4430830153390.184,-7231514729006.605,-5652207097596.85,762209930418.615
1,1.0,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-5842317136213.027,-6998031440544.869,-6334428006881.658,340880423994.93506
1,0.0,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2467362168955.3315,-3170329027890.6465,-2806276762616.9707,240514334221.13272
1,0.1,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2358680113719.0005,-3520800685379.815,-2944138982203.335,355968385490.2685
1,0.2,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2446932079713.3447,-3201521595909.5386,-2797629383326.4126,224507459871.46033
1,0.3,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2451535438384.911,-3013861388865.635,-2737336259167.2545,190771892455.0293
1,0.4,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2487911815820.243,-3113885319451.062,-2716890767733.95,213290680534.86346
1,0.5,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2419072644783.275,-3139995810981.656,-2818338094771.5903,227333610524.82108
1,0.6,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2405833334688.3633,-2910068881081.8833,-2645791383266.8214,185516053316.25626
1,0.7,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2553955404904.8184,-2958512183757.507,-2759079360643.936,148791093203.5123
1,0.8,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2144498928776.6494,-3248846987246.27,-2678740712755.4336,355213258253.6339
1,0.9,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2330123028197.065,-2973298849977.209,-2787007159796.5304,187634137916.9164
1,1.0,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-5931765102099.273,-6762112678040.456,-6371988333255.654,256755804350.1227
1,0.0,Tournament,Blend,SinglePoint,Random,-2049067022549.368,-3447558568092.3325,-2650056805732.0903,579652684904.7828
1,0.1,Tournament,Blend,SinglePoint,Random,-2395656150816.3076,-4315547848344.8486,-3208653476875.159,602923978702.9933
1,0.2,Tournament,Blend,SinglePoint,Random,-2616232680408.2734,-6943453048353.34,-3800574659683.8834,1217314087311.673
1,0.3,Tournament,Blend,SinglePoint,Random,-2745991092581.377,-6310456976647.869,-4050243381963.1476,1258119815281.857
1,0.4,Tournament,Blend,SinglePoint,Random,-3437182938854.5547,-5380428870870.011,-4236684879532.9634,658558946847.6599
1,0.5,Tournament,Blend,SinglePoint,Random,-2536342287488.4233,-5570612519446.702,-4074287105466.467,799018972688.3533
1,0.6,Tournament,Blend,SinglePoint,Random,-4106936679330.735,-5966679749423.902,-5038957220759.384,681341640659.742
1,0.7,Tournament,Blend,SinglePoint,Random,-4158493384245.896,-5896667741817.9795,-5137617710687.217,624600768313.4854
1,0.8,Tournament,Blend,SinglePoint,Random,-4420711658485.646,-6112880713078.431,-5441313706404.921,630456428753.1343
1,0.9,Tournament,Blend,SinglePoint,Random,-5204138059539.777,-7623896228465.758,-6217514597662.614,785620171280.148
1,1.0,Tournament,Blend,SinglePoint,Random,-5411949563909.849,-6946882266526.465,-6495415922448.594,476254702430.6394
1,0.0,Tournament,Blend,SinglePoint,Elitism,-1991377939775.7058,-3192515754213.4785,-2298056886927.3,352059544292.48914
1,0.1,Tournament,Blend,SinglePoint,Elitism,-2023489389800.429,-3997992299266.6997,-2886088555772.5996,737409721936.3439
1,0.2,Tournament,Blend,SinglePoint,Elitism,-2762547453104.3403,-3942298376302.8486,-3316982184082.999,318458972748.9195
1,0.3,Tournament,Blend,SinglePoint,Elitism,-2343162255253.4756,-4524726523555.356,-3339501367776.3604,825236169775.8098
1,0.4,Tournament,Blend,SinglePoint,Elitism,-2865734194483.107,-3886613919474.1855,-3359361235186.8413,331484267913.97003
1,0.5,Tournament,Blend,SinglePoint,Elitism,-3186035101333.0806,-4844187647566.14,-3825457217607.721,556308597492.4438
1,0.6,Tournament,Blend,SinglePoint,Elitism,-2771644161139.916,-5741095926661.284,-3322338060985.923,886416681424.157
1,0.7,Tournament,Blend,SinglePoint,Elitism,-2414597609528.9023,-3453025547410.2554,-2917279832897.2197,291221457007.3038
1,0.8,Tournament,Blend,SinglePoint,Elitism,-2946023078999.791,-5702452574617.586,-4274065438308.796,964566444312.9657
1,0.9,Tournament,Blend,SinglePoint,Elitism,-3503254695584.399,-6222633830626.573,-4572150023131.473,916735716651.9167
1,1.0,Tournament,Blend,SinglePoint,Elitism,-6136294348346.615,-7215257437998.667,-6376869555919.974,307612102137.41364
1,0.0,Tournament,Blend,SinglePoint,DeterministCrowding,-2067918463467.47,-5469352374342.633,-2937010809599.3296,989831621045.7446
1,0.1,Tournament,Blend,SinglePoint,DeterministCrowding,-2068895785038.3154,-3699726489544.377,-2802614017871.561,575639949656.188
1,0.2,Tournament,Blend,SinglePoint,DeterministCrowding,-2286969999254.6987,-5845671589040.728,-3104223881070.316,1010832968776.8982
1,0.3,Tournament,Blend,SinglePoint,DeterministCrowding,-2240053992095.7783,-4009144303135.7495,-3269008862471.215,501002482218.7937
1,0.4,Tournament,Blend,SinglePoint,DeterministCrowding,-2562440235696.3164,-3989538595004.596,-3369347131476.943,534793099311.35583
