FunctionIndex,Stationary,Selection,Crossover,Mutation,Replacement,BestScore,WorstScore,MeanScore,StdDev
0,0.0,UniversalRandom,Arithmetic,SinglePoint,Random,-1982180894773.2434,-2819673803408.3247,-2400561078497.5317,163852600176.77823
0,0.1,UniversalRandom,Arithmetic,SinglePoint,Random,-2151545981194.3367,-2902276032939.4946,-2505967693550.5986,177672996821.2838
0,0.2,UniversalRandom,Arithmetic,SinglePoint,Random,-1969101900866.905,-2960301518025.5737,-2570421219342.1577,196445332166.8063
0,0.3,UniversalRandom,Arithmetic,SinglePoint,Random,-2138915453599.8267,-3154440745000.007,-2687097210713.3105,232458472899.3077
0,0.4,UniversalRandom,Arithmetic,SinglePoint,Random,-2042789553354.0933,-3385522508554.8833,-2786731976057.1733,226093583707.69775
0,0.5,UniversalRandom,Arithmetic,SinglePoint,Random,-2304480930645.12,-3543964642851.9736,-2953472229267.4067,266200139543.12277
0,0.6,UniversalRandom,Arithmetic,SinglePoint,Random,-2417125752004.8506,-4092544048412.204,-3088282416250.208,328235926855.9698
0,0.7,UniversalRandom,Arithmetic,SinglePoint,Random,-2216826660684.1953,-4115709217225.7524,-3121051612524.753,333978271135.9581
0,0.8,UniversalRandom,Arithmetic,SinglePoint,Random,-2336249148965.2866,-4681388926047.67,-3445828170015.8047,410655453676.93994
0,0.9,UniversalRandom,Arithmetic,SinglePoint,Random,-2748948359620.8765,-5046316637284.948,-3645211051056.4233,491237297660.44617
0,1.0,UniversalRandom,Arithmetic,SinglePoint,Random,-4883419897204.273,-7239524300374.57,-6261545652066.112,412801250298.62744
0,0.0,UniversalRandom,Arithmetic,SinglePoint,Elitism,-1968897839874.3408,-2847154885835.1367,-2419778031859.193,206762236895.70636
0,0.1,UniversalRandom,Arithmetic,SinglePoint,Elitism,-1926860639874.8176,-2906045422726.314,-2428277479350.232,192596564880.94968
0,0.2,UniversalRandom,Arithmetic,SinglePoint,Elitism,-1926283702168.1738,-2865532216391.6553,-2447415708265.074,215300700829.33975
0,0.3,UniversalRandom,Arithmetic,SinglePoint,Elitism,-1731877072846.086,-3262487942198.101,-2570421930907.4995,269684330219.77856
0,0.4,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2131994569269.4497,-3578919580840.1855,-2655536896445.501,249463013826.6346
0,0.5,UniversalRandom,Arithmetic,SinglePoint,Elitism,-1913712002441.3225,-3583136955569.7017,-2744110297701.394,304681460613.04816
0,0.6,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2279526963355.7734,-4001181965291.8184,-2902634826880.921,317658811384.5077
0,0.7,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2305421895713.34,-3942564729257.8394,-2997493711592.079,352510428288.35
0,0.8,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2465638951120.8984,-4373926692088.203,-3310262555984.6426,401315346537.9458
0,0.9,UniversalRandom,Arithmetic,SinglePoint,Elitism,-2597571115398.562,-5448377243710.887,-3591026635400.9404,548043177332.25323
0,1.0,UniversalRandom,Arithmetic,SinglePoint,Elitism,-5249771673239.666,-7250689429507.697,-6300420843560.395,428670967418.0419
0,0.0,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-1811052113427.0383,-2873701584621.045,-2316868312464.5474,205136409930.7857
0,0.1,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-1871680101680.7021,-3037214685707.949,-2386704620460.9043,200396875278.97134
0,0.2,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-1869220240514.6238,-2890859328122.4497,-2396540446969.8457,211312125668.80167
0,0.3,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2109619973648.3533,-3117720567584.9253,-2552931275666.073,201402995522.27603
0,0.4,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-1931491282740.53,-3080918619639.3867,-2580579450221.25,263195065926.5252
0,0.5,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2206269745199.8203,-3431745188403.4634,-2774800696896.351,240097994807.56192
0,0.6,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2152000181478.6074,-3986238211560.319,-2994097798367.245,367494762131.24835
0,0.7,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2522501183128.6255,-4856533829268.224,-3255245194932.315,423232383840.4311
0,0.8,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-2838643714088.778,-6534538339841.672,-4182222502285.193,626883169560.6871
0,0.9,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-3366755121532.119,-8007086324005.452,-5145536512715.312,882714689495.62
0,1.0,UniversalRandom,Arithmetic,SinglePoint,DeterministCrowding,-5218855135948.942,-7319825854641.217,-6234168457717.386,439608249671.60205
0,0.0,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-1925872497426.8909,-2933554596607.492,-2457465266521.2188,178858830520.52957
0,0.1,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2116293730681.8164,-3064215751122.105,-2496618109214.3687,181761482434.411
0,0.2,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-1998865273567.84,-3119622791790.61,-2476686386728.472,192073585665.18228
0,0.3,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2201744583936.4473,-2875987349099.3223,-2508837866201.052,168683799897.75
0,0.4,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2057994114387.5254,-3110450110265.849,-2536402731915.4004,187035844270.75433
0,0.5,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2144179570897.0088,-2972479638770.917,-2618952088519.4404,185625032180.73727
0,0.6,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2120153032536.5327,-3104813024913.9473,-2624689095375.8647,210707748571.42218
0,0.7,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2187739098425.1086,-3131337653154.4634,-2645163311769.4326,205781097376.8993
0,0.8,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2063325426153.133,-3261755321162.8413,-2686730355157.942,217039467423.987
0,0.9,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-2112442538902.8638,-3228984447307.6704,-2707178097109.2964,212320390766.18866
0,1.0,UniversalRandom,Arithmetic,SinglePoint,RestrictedTournament,-5021258007073.407,-7138408155850.481,-6250824466358.944,449773315051.91644
0,0.0,UniversalRandom,Blend,SinglePoint,Random,-553526504.3228916,-102895658043.59209,-11180324269.878942,15298631472.966911
0,0.1,UniversalRandom,Blend,SinglePoint,Random,-81367855608.38028,-899740429978.3661,-282931395828.15295,148612135911.76294
0,0.2,UniversalRandom,Blend,SinglePoint,Random,-217515223725.83694,-1824037751346.3213,-694880367637.0206,271639260998.04324
0,0.3,UniversalRandom,Blend,SinglePoint,Random,-737592877255.5903,-2941968922225.4946,-1655402918287.605,415783727469.1057
0,0.4,UniversalRandom,Blend,SinglePoint,Random,-1068176549902.4147,-3757845910968.5,-2174944861501.891,536851639048.4766
0,0.5,UniversalRandom,Blend,SinglePoint,Random,-1867519772617.1238,-5206795471246.454,-3012040740574.0728,663812952425.3519
0,0.6,UniversalRandom,Blend,SinglePoint,Random,-2110627282047.6506,-5748426979191.719,-3739534054300.8667,753887830264.1371
0,0.7,UniversalRandom,Blend,SinglePoint,Random,-2496229787457.477,-5655633675929.311,-4069946942219.8247,713908123887.2375
0,0.8,UniversalRandom,Blend,SinglePoint,Random,-3142495422009.953,-6745735127497.081,-4799330338111.778,785745609834.1869
0,0.9,UniversalRandom,Blend,SinglePoint,Random,-3798385075637.1465,-7187948691632.465,-5715587347541.975,748828665280.6404
0,1.0,UniversalRandom,Blend,SinglePoint,Random,-5189914369203.42,-7239285694502.126,-6208345893297.31,449312306793.99005
0,0.0,UniversalRandom,Blend,SinglePoint,Elitism,-684253474.334266,-87240440620.75592,-11341505869.15889,13308092321.122246
0,0.1,UniversalRandom,Blend,SinglePoint,Elitism,-226343373616.2029,-1698302055076.4866,-855531448768.2212,292142275487.41345
0,0.2,UniversalRandom,Blend,SinglePoint,Elitism,-415610315164.41266,-3741326734827.3657,-1158059837852.9658,455379151423.9718
0,0.3,UniversalRandom,Blend,SinglePoint,Elitism,-543748983891.3272,-3594105806242.649,-1435466597930.3562,504022620018.6985
0,0.4,UniversalRandom,Blend,SinglePoint,Elitism,-747872720016.7158,-4471293604317.16,-1649524039027.7744,552218299674.5986
0,0.5,UniversalRandom,Blend,SinglePoint,Elitism,-781852173080.6484,-5240867482153.056,-2164578596808.5684,779760507094.4677
0,0.6,UniversalRandom,Blend,SinglePoint,Elitism,-1271253713210.5896,-5385554159584.319,-3162293993018.0757,1023965931339.7933
0,0.7,UniversalRandom,Blend,SinglePoint,Elitism,-2225963524791.5405,-6262761939301.624,-4084988129810.3857,905544312228.1556
0,0.8,UniversalRandom,Blend,SinglePoint,Elitism,-3089972523220.91,-6577155395175.697,-5307707941002.372,626486167010.699
0,0.9,UniversalRandom,Blend,SinglePoint,Elitism,-3979808198347.153,-6929783090847.015,-5687269551181.627,556399749152.6688
0,1.0,UniversalRandom,Blend,SinglePoint,Elitism,-5235940350312.559,-7396310852352.483,-6288659642580.534,442550626251.34656
0,0.0,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-253323247158.54904,-3688755239882.307,-1092744801698.5764,675177932276.8694
0,0.1,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-522709891353.945,-3838539542568.615,-1601044828390.0833,741063839794.8076
0,0.2,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-559214913722.0023,-4363091969312.1216,-1770766050758.863,842074441549.8264
0,0.3,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-976345902392.5323,-4850310353859.45,-2568141849282.004,882656144084.6315
0,0.4,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-1335381159908.7568,-4853578474530.335,-2945106108411.536,881377292928.5754
0,0.5,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-1646143035524.8628,-5384161896126.115,-3719799694324.6743,852742849417.714
0,0.6,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-3045261720630.6694,-6232341496238.659,-4782921059785.497,738335803279.6957
0,0.7,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-2313811333256.804,-6469917239622.379,-5031508786622.37,795160366507.3873
0,0.8,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-4524835080261.723,-7210327503458.414,-6035419416199.9,581807953493.5544
0,0.9,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-4633624210363.031,-8013002567992.315,-6427055898169.002,623299857089.4684
0,1.0,UniversalRandom,Blend,SinglePoint,DeterministCrowding,-4919151403617.006,-7327028501694.206,-6290436698207.691,423442935234.5842
0,0.0,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-2222587.0968705914,-1632115003.4216,-57394520.777367204,178894714.51621133
0,0.1,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-7325365.788528896,-5963041074.433315,-436305067.70981854,859800729.7264304
0,0.2,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-44465202.21580518,-53474080952.024605,-2425945514.1546702,5786116157.074688
0,0.3,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-300319685.9668283,-69440838670.03088,-11291692087.070715,13070980323.4325
0,0.4,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-1435701812.8928494,-126325385849.27788,-27595780823.51047,25156632100.29049
0,0.5,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-16380328715.73972,-526386763941.56866,-103742797324.4234,82190001599.22885
0,0.6,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-74639706263.4135,-667446908264.9015,-290961416800.5044,129580414296.48573
0,0.7,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-147453580881.4736,-1137965371239.1858,-420792405780.4551,186348266430.0504
0,0.8,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-500642774460.4559,-2035684204181.2883,-1011320349198.6744,273792610271.91043
0,0.9,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-966666488684.6722,-3171524680295.6074,-1814217332955.2454,424744347377.2035
0,1.0,UniversalRandom,Blend,SinglePoint,RestrictedTournament,-5155760153627.14,-7502981863616.102,-6402484022883.058,462059111902.2333
0,0.0,UniversalRandom,SimulatedBinary,SinglePoint,Random,-1800799826725.6013,-6834984629589.438,-3945919806810.4263,857487181720.5187
0,0.1,UniversalRandom,SimulatedBinary,SinglePoint,Random,-3641004809844.513,-7930806465788.732,-4956499761028.818,909444898599.0706
0,0.2,UniversalRandom,SimulatedBinary,SinglePoint,Random,-3652047354474.681,-7207949495997.684,-5156048046383.9,677048773252.9458
0,0.3,UniversalRandom,SimulatedBinary,SinglePoint,Random,-3863029747508.357,-9150678031670.66,-5697902970753.181,818115565978.3113
0,0.4,UniversalRandom,SimulatedBinary,SinglePoint,Random,-4330599754346.618,-8127219468728.584,-5856132113742.368,752282476015.9674
0,0.5,UniversalRandom,SimulatedBinary,SinglePoint,Random,-4828070080730.172,-9114110994707.297,-6239391142927.338,829111161706.7288
0,0.6,UniversalRandom,SimulatedBinary,SinglePoint,Random,-4203514238682.927,-7970590818959.434,-6337604836196.344,703603896868.9991
0,0.7,UniversalRandom,SimulatedBinary,SinglePoint,Random,-4774019129288.929,-8041957192515.613,-6469915264999.683,702870909435.6436
0,0.8,UniversalRandom,SimulatedBinary,SinglePoint,Random,-5064568728275.029,-7632704798047.601,-6525789298418.084,597331299329.0074
0,0.9,UniversalRandom,SimulatedBinary,SinglePoint,Random,-4632978030720.5,-7699479071901.758,-6502866751063.081,592295870234.8192
0,1.0,UniversalRandom,SimulatedBinary,SinglePoint,Random,-5178794221960.371,-7276398543707.656,-6328806830885.756,426839586403.4498
0,0.0,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-2721429976849.0903,-6554271261329.361,-4028322545958.153,773733264461.6924
0,0.1,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-3487971362643.72,-5428683355307.444,-4469354353575.875,394222279581.0849
0,0.2,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-3432772726962.312,-5568340788422.6045,-4533734200961.781,442902664072.35614
0,0.3,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-4005076541069.6855,-5894590058661.797,-4906195066626.1045,396158817115.2557
0,0.4,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-3565999070769.4175,-6100526537160.407,-5039954173404.171,424094657810.9581
0,0.5,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-4444938672175.387,-6368096335347.407,-5346311935389.944,384069384788.5984
0,0.6,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-4756621985781.429,-6334485102300.518,-5542302366613.191,376392197881.2497
0,0.7,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-4358539486875.2705,-6675811928072.335,-5720121542361.286,435635107180.03143
0,0.8,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-4757766530628.695,-6594612492118.905,-5822934156360.692,421403797512.9561
0,0.9,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-4611976583414.019,-6903987373651.913,-6073159335502.211,430261658793.7755
0,1.0,UniversalRandom,SimulatedBinary,SinglePoint,Elitism,-5215457963285.796,-7336068256707.582,-6356566179446.383,434323542827.048
0,0.0,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-3349875773299.705,-5340928049708.112,-4491309039299.043,379408057033.2003
0,0.1,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-3466832162119.5513,-5878465957608.971,-4808707125994.222,419261400730.77563
0,0.2,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-3712684940989.1885,-5975005923966.079,-4816502286586.826,387538302928.4925
0,0.3,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-4175701176550.236,-6126870455040.488,-5157506832745.445,429545440131.06287
0,0.4,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-4099373501073.6597,-6204829280793.25,-5218087253385.074,407172685387.75287
0,0.5,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-4089944705786.834,-6563383104165.856,-5401085649199.518,416398280699.4323
0,0.6,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-3893015520828.035,-6916966622518.854,-5687586325988.087,491936860225.127
0,0.7,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-4261930355149.541,-6764866928306.624,-5773131934774.152,556142612623.7052
0,0.8,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-4916158949162.35,-7396178777808.677,-6329618504431.532,513818888149.41284
0,0.9,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-5280661931088.357,-7920041570234.141,-6577667857159.25,592521916097.5116
0,1.0,UniversalRandom,SimulatedBinary,SinglePoint,DeterministCrowding,-5259957609267.212,-7193564083343.597,-6247798477095.168,404146858642.23944
0,0.0,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-46757445240.5865,-303531417536.99817,-97871122187.69324,44209774244.30648
0,0.1,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-69969661194.63708,-330586520569.72424,-146602739158.62875,53647272769.151436
0,0.2,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-81730166110.34395,-376713540948.34717,-189214475119.13977,65775824479.081825
0,0.3,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-144822360680.264,-674133795153.6178,-311476358029.812,119695642712.84952
0,0.4,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-141366209141.93533,-799585334579.7921,-355563441489.4395,105198901093.68462
0,0.5,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-314416196404.3133,-1175373638129.7666,-595257342996.7927,175916617743.67407
0,0.6,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-550921942619.9363,-1563081953431.8909,-945457592309.4282,205070649590.53235
0,0.7,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-702672450550.1783,-2075287195628.5332,-1261179438429.6277,248615181283.82108
0,0.8,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-1557326008719.047,-3192965838413.368,-2383876841661.809,328297770902.89764
0,0.9,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-2771796888554.7197,-5543217504446.491,-3665328711247.325,507615001056.3059
0,1.0,UniversalRandom,SimulatedBinary,SinglePoint,RestrictedTournament,-4637871548841.791,-7133096181765.512,-6294077480790.686,420172515093.3899
0,0.0,Tournament,Arithmetic,SinglePoint,Random,-1713145215840.1616,-2991747210483.044,-2421720987671.2056,265685203175.45267
0,0.1,Tournament,Arithmetic,SinglePoint,Random,-1996234412158.6252,-3258748828004.103,-2567243770913.2554,254931016907.58945
0,0.2,Tournament,Arithmetic,SinglePoint,Random,-1911721632868.112,-3576773219263.318,-2610086781702.169,291989491889.77875
0,0.3,Tournament,Arithmetic,SinglePoint,Random,-1948655568508.193,-4368109352503.878,-2845075141101.2456,369840964231.4874
0,0.4,Tournament,Arithmetic,SinglePoint,Random,-2182387895367.2642,-3929954887887.3657,-2955330622680.5806,316439794102.1212
0,0.5,Tournament,Arithmetic,SinglePoint,Random,-2353713857750.6416,-4475245194822.154,-3170918571754.786,443160201422.1786
0,0.6,Tournament,Arithmetic,SinglePoint,Random,-2355448101456.601,-4249374917342.6343,-3367077509719.324,352781308804.51556
0,0.7,Tournament,Arithmetic,SinglePoint,Random,-2789155113731.832,-4511446146659.364,-3435715277419.5454,375557339597.74384
0,0.8,Tournament,Arithmetic,SinglePoint,Random,-2793671548355.1,-4820160972965.337,-3593963405161.1943,406866799671.7227
0,0.9,Tournament,Arithmetic,SinglePoint,Random,-2821144170682.9023,-6130567814111.019,-3788685714683.586,504064588342.29034
0,1.0,Tournament,Arithmetic,SinglePoint,Random,-4774855666899.806,-7534476701002.837,-6295338053876.438,477563173355.8943
0,0.0,Tournament,Arithmetic,SinglePoint,Elitism,-1851400627248.8467,-3117914909586.6074,-2423011310858.8887,278345027023.26764
0,0.1,Tournament,Arithmetic,SinglePoint,Elitism,-1930637210209.7249,-3243035814031.315,-2506959256450.2324,265495162763.49725
0,0.2,Tournament,Arithmetic,SinglePoint,Elitism,-1907656419749.8633,-3377219035563.306,-2603782583136.2393,312776425659.1499
0,0.3,Tournament,Arithmetic,SinglePoint,Elitism,-2034956581684.6277,-3565554070132.042,-2788194128156.3926,298498835953.3104
0,0.4,Tournament,Arithmetic,SinglePoint,Elitism,-2057832536305.7908,-3958058287528.39,-2835256406734.877,298598607961.7431
0,0.5,Tournament,Arithmetic,SinglePoint,Elitism,-2433547394603.913,-3934580068954.0073,-3000407463809.403,326254392121.80786
0,0.6,Tournament,Arithmetic,SinglePoint,Elitism,-2135516213627.6948,-4349869470290.8506,-3169668002291.4624,381105880244.52606
0,0.7,Tournament,Arithmetic,SinglePoint,Elitism,-2395459307309.6895,-3908413184444.615,-3124957615940.6973,327762719774.3806
0,0.8,Tournament,Arithmetic,SinglePoint,Elitism,-2604395141015.6606,-5059259307784.958,-3377945608750.184,401580338689.94086
0,0.9,Tournament,Arithmetic,SinglePoint,Elitism,-2470989220388.962,-4512417971608.451,-3542767131562.784,423748779391.01056
0,1.0,Tournament,Arithmetic,SinglePoint,Elitism,-5239993377040.255,-7165917067750.684,-6256759321156.836,388220919774.54315
0,0.0,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-1808442293760.522,-3247925469679.9355,-2400072061781.0874,288071576578.2942
0,0.1,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-1897494133388.025,-3189550503232.076,-2485609418886.066,268751175769.63824
0,0.2,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-1940325529890.96,-3231846980452.841,-2541654910242.0146,276602434865.8917
0,0.3,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-1872981815413.9167,-3747879030501.9824,-2730344327434.7773,349831391520.3056
0,0.4,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2082042462446.7776,-3783707138919.0557,-2803165224414.876,295699469271.66327
0,0.5,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2289299822186.1865,-3976925561352.464,-3046080960202.022,374752316662.9586
0,0.6,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2451141959781.007,-4661932762511.437,-3417723369071.336,430038200542.7738
0,0.7,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-2631762644577.9277,-4869959512727.8545,-3453467311468.9927,411203906378.7556
0,0.8,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-3191029897445.198,-5995592352922.841,-4381175327275.427,623884614355.4001
0,0.9,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-3096961850368.0176,-7184607418428.651,-4925262086015.104,815728400323.0479
0,1.0,Tournament,Arithmetic,SinglePoint,DeterministCrowding,-5007184517386.416,-7307241810432.779,-6305154608242.736,464551513973.1347
0,0.0,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-1777901226503.4236,-2736022295951.628,-2310359952454.68,233771527614.85107
0,0.1,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-1811644218194.221,-2887983620354.951,-2332566426983.992,212180931693.6601
0,0.2,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-1805789456282.9563,-3063428129407.8877,-2414656638718.314,219192992265.336
0,0.3,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-1886540059395.492,-3015666486668.959,-2406975428152.106,208826093440.7625
0,0.4,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-1964976238492.5312,-2867706932279.145,-2397688774209.873,186770603778.21545
0,0.5,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2068413400540.841,-3011288176043.8535,-2463234373086.125,211336259615.57376
0,0.6,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2034158224758.8271,-3110305300650.475,-2526362897924.1562,186974916807.69574
0,0.7,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2057137175467.8237,-2985163429448.7773,-2581042242377.8237,192430487736.1082
0,0.8,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2226421435822.656,-3278302114922.757,-2637680376756.714,201191254355.50156
0,0.9,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-2035644746304.0376,-3101929149379.0654,-2678542055370.5664,195790836198.19595
0,1.0,Tournament,Arithmetic,SinglePoint,RestrictedTournament,-5027481998968.376,-7106856607485.153,-6315214759845.368,489974429043.5785
0,0.0,Tournament,Blend,SinglePoint,Random,-797614871626.0762,-4579144764299.304,-1667169623767.3628,609768630040.2412
0,0.1,Tournament,Blend,SinglePoint,Random,-1029213047400.5863,-4363003730365.0127,-2056558916808.896,625171646911.6222
0,0.2,Tournament,Blend,SinglePoint,Random,-1414472748963.703,-5022318317067.593,-2543340551624.793,670609038119.2098
0,0.3,Tournament,Blend,SinglePoint,Random,-1931000366878.9294,-5320000696656.308,-3121268192254.314,759871196839.1239
0,0.4,Tournament,Blend,SinglePoint,Random,-1993026403369.8584,-5866137261340.391,-3148794800199.4717,739201337762.2158
0,0.5,Tournament,Blend,SinglePoint,Random,-2603545242900.3965,-6153440785314.329,-3948435633407.7373,742255407236.229
0,0.6,Tournament,Blend,SinglePoint,Random,-2460537692304.3623,-6912170351225.627,-4394968619178.091,893630346394.0724
0,0.7,Tournament,Blend,SinglePoint,Random,-2455412282211.365,-6607055555807.128,-4464726262987.479,747364740248.9875
0,0.8,Tournament,Blend,SinglePoint,Random,-3815353964498.712,-8009901209893.416,-5259532025971.632,836570261870.1842
0,0.9,Tournament,Blend,SinglePoint,Random,-3954536381702.5005,-7692704369713.315,-5757057135259.438,865516123760.9933
0,1.0,Tournament,Blend,SinglePoint,Random,-5180334397389.445,-7195733015961.191,-6337293604622.602,403690370507.2279
0,0.0,Tournament,Blend,SinglePoint,Elitism,-694523819838.2521,-3348279634500.0312,-1549141060018.463,432509399846.8258
0,0.1,Tournament,Blend,SinglePoint,Elitism,-1051379099914.5575,-4402641127087.96,-1993231460852.6719,575567868178.5466
0,0.2,Tournament,Blend,SinglePoint,Elitism,-1270786283908.7634,-5118769652914.348,-2412469952127.185,656520582696.5573
0,0.3,Tournament,Blend,SinglePoint,Elitism,-1562528070001.398,-5122315396692.698,-2501405630456.137,684020620272.5872
0,0.4,Tournament,Blend,SinglePoint,Elitism,-1098407090260.9967,-4249359039524.957,-2324871818547.727,538396463028.05597
0,0.5,Tournament,Blend,SinglePoint,Elitism,-1570119568693.1367,-5093857749435.301,-2954079726594.354,665786468345.6016
0,0.6,Tournament,Blend,SinglePoint,Elitism,-1692215897669.4404,-6136328461076.72,-3195203853296.9194,932005439403.4015
0,0.7,Tournament,Blend,SinglePoint,Elitism,-1566007762775.0085,-4575014300629.838,-2563586687972.6196,501361222067.31744
0,0.8,Tournament,Blend,SinglePoint,Elitism,-2249820241413.4517,-6058612212897.307,-3608971415175.6616,793138416182.1069
0,0.9,Tournament,Blend,SinglePoint,Elitism,-2533520828475.014,-6540096439999.029,-4306013047105.192,912433856411.5754
0,1.0,Tournament,Blend,SinglePoint,Elitism,-5316069022498.49,-7351389375891.397,-6375139659075.868,422265164234.4229
0,0.0,Tournament,Blend,SinglePoint,DeterministCrowding,-922235430649.722,-4272688336669.106,-1869579777411.4307,730394589345.5781
0,0.1,Tournament,Blend,SinglePoint,DeterministCrowding,-865333895187.6041,-4277247317091.397,-2015782854203.1765,579987102289.0244
0,0.2,Tournament,Blend,SinglePoint,DeterministCrowding,-1289479489926.395,-4580251314163.414,-2229052096911.21,649102063916.235
0,0.3,Tournament,Blend,SinglePoint,DeterministCrowding,-1405613454437.0742,-5345599191435.414,-2693413867200.637,780063948013.7285
0,0.4,Tournament,Blend,SinglePoint,DeterministCrowding,-1429738891581.6873,-4622449131596.358,-2551700095011.625,651905601332.9182
